run_accession,bioproject_accession,biosample_accession,sample_accession,total_bases,total_spots,published,platform,instrument_model,library_strategy,library_source,organism,center_name,organization_name,institution,geo_loc_name,file_size_mb,source,published_dt,year,is_saudi_submitter,is_pathogen,is_wgs,is_genomic,is_complete_genome
SRR31393556,PRJNA1187828,SAMN44813909,SRS23250508,960991978.0,1598924.0,2024-11-19 07:13:09,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,752.0259580612183,NCBI,2024-11-19 07:13:09,2024,True,False,False,False,False
SRR31393555,PRJNA1187828,SAMN44813910,SRS23250509,121293777.0,202008.0,2024-11-19 07:13:06,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,94.4925937652588,NCBI,2024-11-19 07:13:06,2024,True,False,False,False,False
SRR31393554,PRJNA1187828,SAMN44813911,SRS23250510,8450204.0,14117.0,2024-11-19 07:13:06,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,6.6388044357299805,NCBI,2024-11-19 07:13:06,2024,True,False,False,False,False
SRR31393553,PRJNA1187828,SAMN44813912,SRS23250511,79286999.0,134059.0,2024-11-19 07:13:06,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,61.46191883087158,NCBI,2024-11-19 07:13:06,2024,True,False,False,False,False
SRR31393552,PRJNA1187828,SAMN44813913,SRS23250512,104895884.0,174623.0,2024-11-19 07:13:06,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,81.48057460784912,NCBI,2024-11-19 07:13:06,2024,True,False,False,False,False
SRR31393551,PRJNA1187828,SAMN44813914,SRS23250513,131229766.0,218363.0,2024-11-19 07:13:06,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,100.87212181091309,NCBI,2024-11-19 07:13:06,2024,True,False,False,False,False
SRR31393550,PRJNA1187828,SAMN44813915,SRS23250514,123303604.0,205204.0,2024-11-19 07:13:06,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,94.51985836029051,NCBI,2024-11-19 07:13:06,2024,True,False,False,False,False
SRR31392348,,SAMN44806394,SRS23249502,52547328.0,87431.0,2024-11-19 03:18:01,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,40.86743927001953,NCBI,2024-11-19 03:18:01,2024,True,False,False,False,False
SRR31393549,PRJNA1187828,SAMN44813916,SRS23250515,9594334.0,16031.0,2024-11-19 07:13:05,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,7.594795227050781,NCBI,2024-11-19 07:13:05,2024,True,False,False,False,False
SRR31392349,,SAMN44806393,SRS23249500,80994454.0,134854.0,2024-11-19 03:18:02,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,62.50017929077149,NCBI,2024-11-19 03:18:02,2024,True,False,False,False,False
SRR31392351,,SAMN44806391,SRS23249499,53260976.0,88743.0,2024-11-19 03:18:01,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,41.4410982131958,NCBI,2024-11-19 03:18:01,2024,True,False,False,False,False
SRR31392374,,SAMN44806405,SRS23249476,66776964.0,111169.0,2024-11-19 07:06:19,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,52.01244068145752,NCBI,2024-11-19 07:06:19,2024,True,False,False,False,False
SRR31392373,,SAMN44806406,SRS23249477,81645072.0,135901.0,2024-11-19 03:18:00,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,63.60392665863037,NCBI,2024-11-19 03:18:00,2024,True,False,False,False,False
SRR31392372,,SAMN44806389,SRS23249478,34421948.0,58037.0,2024-11-19 07:06:20,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,26.82022190093994,NCBI,2024-11-19 07:06:20,2024,True,False,False,False,False
SRR31392371,,SAMN44806407,SRS23249479,10159503.0,16900.0,2024-11-19 07:06:19,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,7.998088836669922,NCBI,2024-11-19 07:06:19,2024,True,False,False,False,False
SRR31392370,,SAMN44806408,SRS23249480,50323351.0,83881.0,2024-11-19 03:18:01,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,39.271281242370605,NCBI,2024-11-19 03:18:01,2024,True,False,False,False,False
SRR31392369,,SAMN44806409,SRS23249481,72597871.0,120794.0,2024-11-19 03:18:00,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,56.57479286193848,NCBI,2024-11-19 03:18:00,2024,True,False,False,False,False
SRR31392368,,SAMN44806410,SRS23249482,31860575.0,53035.0,2024-11-19 07:06:20,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,24.76642417907715,NCBI,2024-11-19 07:06:20,2024,True,False,False,False,False
SRR31392367,,SAMN44806411,SRS23249483,6656670.0,11081.0,2024-11-19 07:06:19,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,5.25462532043457,NCBI,2024-11-19 07:06:19,2024,True,False,False,False,False
SRR31392366,,SAMN44806412,SRS23249484,17532063.0,29170.0,2024-11-19 07:06:19,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,13.565682411193848,NCBI,2024-11-19 07:06:19,2024,True,False,False,False,False
SRR31392365,,SAMN44806413,SRS23249485,51878172.0,86510.0,2024-11-19 03:18:01,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,40.35376834869385,NCBI,2024-11-19 03:18:01,2024,True,False,False,False,False
SRR31392364,,SAMN44806414,SRS23249486,12776810.0,21274.0,2024-11-19 07:06:19,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,9.937347412109377,NCBI,2024-11-19 07:06:19,2024,True,False,False,False,False
SRR31392363,,SAMN44806415,SRS23249487,45307736.0,75548.0,2024-11-19 07:06:19,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,35.40134143829346,NCBI,2024-11-19 07:06:19,2024,True,False,False,False,False
SRR31392362,,SAMN44806416,SRS23249488,52089189.0,86721.0,2024-11-19 07:06:19,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,40.44758892059326,NCBI,2024-11-19 07:06:19,2024,True,False,False,False,False
SRR31392361,,SAMN44806390,SRS23249489,118062169.0,196550.0,2024-11-19 03:18:01,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,92.03102493286131,NCBI,2024-11-19 03:18:01,2024,True,False,False,False,False
SRR31392360,,SAMN44806417,SRS23249490,101395690.0,168728.0,2024-11-19 03:18:00,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,78.60985946655273,NCBI,2024-11-19 03:18:00,2024,True,False,False,False,False
SRR31392359,,SAMN44806418,SRS23249491,126295901.0,210139.0,2024-11-19 07:06:19,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,97.81009769439696,NCBI,2024-11-19 07:06:19,2024,True,False,False,False,False
SRR31392358,,SAMN44806419,SRS23249492,24917830.0,41457.0,2024-11-19 03:18:01,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,19.485377311706543,NCBI,2024-11-19 03:18:01,2024,True,False,False,False,False
SRR31392357,,SAMN44806420,SRS23249493,143155635.0,238145.0,2024-11-19 03:18:02,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,110.79301738739014,NCBI,2024-11-19 03:18:02,2024,True,False,False,False,False
SRR31392356,,SAMN44806421,SRS23249494,71454644.0,118924.0,2024-11-19 03:18:02,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,55.58769989013672,NCBI,2024-11-19 03:18:02,2024,True,False,False,False,False
SRR31392355,,SAMN44806422,SRS23249495,111565398.0,185700.0,2024-11-19 03:18:02,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,86.66313076019287,NCBI,2024-11-19 03:18:02,2024,True,False,False,False,False
SRR31392354,,SAMN44806423,SRS23249496,368099250.0,612497.0,2024-11-19 03:19:53,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,286.6317434310913,NCBI,2024-11-19 03:19:53,2024,True,False,False,False,False
SRR31392353,,SAMN44806424,SRS23249497,93665220.0,155843.0,2024-11-19 03:18:02,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,72.69870567321777,NCBI,2024-11-19 03:18:02,2024,True,False,False,False,False
SRR31392352,,SAMN44806425,SRS23249498,14643560.0,24366.0,2024-11-19 03:18:01,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,11.34635066986084,NCBI,2024-11-19 03:18:01,2024,True,False,False,False,False
SRR31392350,,SAMN44806392,SRS23249501,56694250.0,94334.0,2024-11-19 03:18:01,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,44.34458160400391,NCBI,2024-11-19 03:18:01,2024,True,False,False,False,False
SRR31393548,PRJNA1187828,SAMN44813917,SRS23250516,17428107.0,29226.0,2024-11-19 07:13:05,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,13.65302276611328,NCBI,2024-11-19 07:13:05,2024,True,False,False,False,False
SRR31393547,PRJNA1187828,SAMN44813891,SRS23250517,21874642.0,36404.0,2024-11-19 07:13:06,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,17.036231994628906,NCBI,2024-11-19 07:13:06,2024,True,False,False,False,False
SRR31393546,PRJNA1187828,SAMN44813918,SRS23250518,97548795.0,162287.0,2024-11-19 07:13:06,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,human nasopharyngeal metagenome,king abdulaziz university,king abdulaziz university,King Abdulaziz University,Saudi Arabia,76.38337993621826,NCBI,2024-11-19 07:13:06,2024,True,False,False,False,False
SRR31593960,,SAMN45154419,SRS23428713,105069056.0,205213.0,2024-12-04 01:27:47,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.57205390930176,NCBI,2024-12-04 01:27:47,2024,True,False,False,False,False
SRR31593959,,SAMN45154402,SRS23428714,105145344.0,205362.0,2024-12-04 01:27:47,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.57085609436035,NCBI,2024-12-04 01:27:47,2024,True,False,False,False,False
SRR31593958,,SAMN45154420,SRS23428715,105411072.0,205881.0,2024-12-04 01:27:47,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.1760950088501,NCBI,2024-12-04 01:27:47,2024,True,False,False,False,False
SRR31593957,,SAMN45154421,SRS23428717,104514560.0,204130.0,2024-12-04 01:27:47,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.25816631317139,NCBI,2024-12-04 01:27:47,2024,True,False,False,False,False
SRR31593956,,SAMN45154422,SRS23428718,108473856.0,211863.0,2024-12-04 01:27:47,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,33.392032623291016,NCBI,2024-12-04 01:27:47,2024,True,False,False,False,False
SRR31593955,,SAMN45154423,SRS23428716,103657472.0,202456.0,2024-12-04 01:27:47,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,31.991952896118164,NCBI,2024-12-04 01:27:47,2024,True,False,False,False,False
SRR31593954,,SAMN45154424,SRS23428719,105291264.0,205647.0,2024-12-04 01:27:47,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.2775764465332,NCBI,2024-12-04 01:27:47,2024,True,False,False,False,False
SRR31593953,,SAMN45154425,SRS23428720,61294592.0,119716.0,2024-12-04 01:23:12,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,18.590447425842285,NCBI,2024-12-04 01:23:12,2024,True,False,False,False,False
SRR31593952,,SAMN45154426,SRS23428721,105724416.0,206493.0,2024-12-04 01:23:12,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.74229335784912,NCBI,2024-12-04 01:23:12,2024,True,False,False,False,False
SRR31593951,,SAMN45154427,SRS23428722,103887872.0,202906.0,2024-12-04 01:23:12,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.38508224487305,NCBI,2024-12-04 01:23:12,2024,True,False,False,False,False
SRR31593950,,SAMN45154428,SRS23428723,103856128.0,202844.0,2024-12-04 01:23:12,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.041565895080566,NCBI,2024-12-04 01:23:12,2024,True,False,False,False,False
SRR31593949,,SAMN45154429,SRS23428724,106170368.0,207364.0,2024-12-04 01:23:12,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.214497566223145,NCBI,2024-12-04 01:23:12,2024,True,False,False,False,False
SRR31593948,,SAMN45154403,SRS23428725,105728000.0,206500.0,2024-12-04 01:23:12,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.20519733428955,NCBI,2024-12-04 01:23:12,2024,True,False,False,False,False
SRR31593947,,SAMN45154430,SRS23428726,105596416.0,206243.0,2024-12-04 01:23:12,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.342735290527344,NCBI,2024-12-04 01:23:12,2024,True,False,False,False,False
SRR31593946,,SAMN45154431,SRS23428727,86221824.0,168402.0,2024-12-04 01:23:12,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,26.27799129486084,NCBI,2024-12-04 01:23:12,2024,True,False,False,False,False
SRR31593945,,SAMN45154404,SRS23428728,108003328.0,210944.0,2024-12-04 01:23:12,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,33.19858264923096,NCBI,2024-12-04 01:23:12,2024,True,False,False,False,False
SRR31593944,,SAMN45154405,SRS23428730,105400320.0,205860.0,2024-12-04 01:23:12,ILLUMINA,Illumina MiSeq,RNA-Seq,METAGENOMIC,human gut metagenome,king Abdulaziz University,king Abdulaziz University,King Abdulaziz University,Saudi Arabia: jeddah,32.69103145599365,NCBI,2024-12-04 01:23:12,2024,True,False,False,False,False
